Brand,Name,Price,ReviewText,Rating
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"My skin has been clearing up for the past couple weeks and I've been wanting to try a new night moisturizer. Ive noticed new breakouts since using this product, specifically around my t-zone.",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Its thick and all but it makes me break out terribly , i have combination skin and i am nit sure what happened but i will be returning this .",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I have incredibly oily skin, but I bought this after I went overboard on acne treatment and ruined my skin barrier. This did mot cause me pimples or irritation, and did not increase oiliness. Makes my skin look soft and plump.",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Best cream ever. Feels grgest after a long day of makeup.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Best cream ever. Feels so good to put on after a long day with makeup. Clears my acne so quick.,2
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Not as excepted.,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I have (had?) combination/acne prone skin. Between taking collagen and using this creme, the few fine lines I had are all gone and now I get mistaken for being younger for the first time in my life. I had bumps along my jaw and between this and benzoyl peroxide, my skin is flawless It's the one I'll always come back to. I look at it like I look at aloe vera. Every house should have a bottle on stock. Soooo healing and hydrating.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Like how my skin feels after applying to my face. I'm 77 so don't hold out hope to rid my face of wrinkles.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Im making my 2nd purchase.,3
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Washed my face with just soap and water to try this product out . Saw tons of reviews and wanted to give it a shot . I have combination skin and rosacea . My rosacea is not really bad or anything but this make it flare up . I saw this was good for sensitive skin and it was not . Im going to return this . Was very disappointed,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I was looking for something to keep my skin protected and hydrated during the cold winter months. This seems to do the trick.I like that it's thicker than other moisturizers, and feels light yet heavy-duty. It's also lasting me a while.",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,This night cream is really good. I have combo skin and it doesnt break me out. Doesnt feel oily nor heavy and you wake up with soft moisturized skin.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Love the brand and have used it for years. I use the product at night and it leaves my skin feeling smooth and hydrated.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Not sure I would recommend this product to anyone, def mid.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I've used many different products of varying prices but I'm surprised at the difference this little jar makes. I wake up with my face feeling soft and nourished. Not greasy, just moisturizing.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Have been using the Cerave Renewing skin care products for about a year and really like them and my skin looks and feels great. They are just as good as the high dollar ones for a fraction of the price. I will continue using their skin care line.,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,This cream initially softened my skin a ton. BUT if you are clog prone like me...this caused a huge issue where the product ended up being too occlusive for me and caused a giant flare up. I'm now dealing with a ton of acne because of this. Fail :(,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I always use CereVe PM cream day and night (my makeup already had 50spf, so didn't need the AM one) it worked great until this year when I felt I needed something more moisturizing at night because my skin still felt dry in the morning. This renewing night cream does the trick. I only needed to use a small amount and I don't wake up with my skin feeling tight. Love it and the price point is affordable.",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Very rich and soothing,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"First of all, my skin is very sensitive and picky. Second of all, I LOVE thick balms, especially at night. This is very thick, a little does go a long way, but I lather it on. My face feels so smooth and refreshed in the morning. It definitely provides quality moisture. I started getting eczema flare ups on my face as I age (almost 31.) This and the Cerave ointment healed my face Eczema in only 3 nights! I also have SUPER DRY skin on my hands, especially in winter. I use this on my knuckles, hands, fingers, etc and it instantly makes everything baby soft. I am obsessed. Already purchased 3 jars within about a month or month and a half. Just wish there was a bigger container or something. That's my only complaint BUT I will keep buying this because it works!",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I love this cream! I have very dry skin, even to the point of getting dry flaky spots on my face. Since using this cream, I have not had those spots! I like to use this day and night, and just combine it with a face sunscreen in the morning. I also love this cream for my lips. I always have super dry, chapped lips, but using this at night on my lips followed by vaseline really helps my lips not be so chapped. It doesnt have a weird taste that you can sometimes have after licking your lips. I would buy this product again and again.",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I have combination/ super dry/acne prone skin and when I first used this product I really like it as it was super moisturizing and left my skin feeling so soft. It wasnt until a couple days of use I started to get several spots of deep cystic acne which is super unusual for me. I looked up the ingredients and there are three that were flagged as high risk for acne prone skin. I will stick to the cerave tub moisturizer because that always works well for me and has never given me a breakout.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Very good product and great price,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Wanted to love this since the reviews are so positive and I love their face wash, but this did absolutely nothing to positively help my dry, sensitive skin. It was moisturizing briefly but then completely broke me out the next morning. No matter when I used it or with what other products, this always just broke me out come morning. Could not use more than 3-4 times.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I'm getting everything I need in this plain little jar for a great price. I don't need to spend $80+ bucks on pretty packaging for 1.2 ounces when I can have this last me for months and actually give me visible results in just a week or so. It definitely feels amazing after a hot shower at night before bed. You don't need much for an entire face and neck. I also use their cream to foam face cleanser beforehand and my skin feels so soft.,2
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I love CeraVe products. I use their face wash every morning and night and end my night time skin care routine with this moisturizer every night. It pairs so well with whatever serums or retinol I choose. Highly recommend!,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I really love putting this on every night it makes me face super soft and smooth.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Against my better judgement I wanted to try this product in search of a heavy night cream. CeraVe ingredients are garbage. Never again. It's full of silicone and feels like a layer of plastic over my skin. Not a good moisterizer.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I adore this product! Works soooo great on my dry, dull skin. It has a balm texture more than a cream one, but it doesnt feel obnoxiously greasy or gross on my skin at all. A little bit goes a very long way and i stay moisturized all day and all night. My sunscreen also wears well on top of this. I dont get why Ulta charges SO MUCH for this though. Go to another store to get this!",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I've been using this product nightly for over a year, and I absolutely love it. I have very dry skin, but this product is hydrating and lasts through the night. I used to use a Murad night cream, but it was much more expensive and irritated my skin.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Great for skin repair and locks on moisture,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I love how it feels and makes my skin feel. It doesn't leave an oily or greasy feeling. It provides the right amount of moisturizing for at night and makes my skin look so smooth.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"When I use active ingredients for my acne, I always end with this night cream. The thickness fully protects my stripped skin, and in the morning it is fully absorbed and my skin feels supple. Despite it's thickness, I never break out with this product. My pores are always clear the next day.",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"When I use active ingredients for my acne, I always end with this night cream. The thickness fully protects my stripped skin, and in the morning it is fully absorbed and my skin feels supple. Despite it's thickness, I never break out with this product. My pores are always clear the next day.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Very soothing,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I have extremely dry skin and have been using this for years. I used to wake up with plump, hydrated skin and the cream fully absorbed into my skin. The last tub I bought pilled like crazy in the morning and just sat on top of my skin instead of absorbing. No change to my routine. I thought I maybe just bought a bad batch and bought one more just in case, both from ulta. Same thing. They had to have changed something. So sad. On the hunt for another moisturizer :(",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,My dermatologist recommended this when I told him my prior experience with tretinion and the peeling and sensitivity that came along with it. I have been using this in conjunction with prescription adapelene and it has been wonderful. It has prevented my skin from becoming very irritated from the prescription cream! I have pretty dry sensitive skin so it says a lot :),5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Dried out my already aging skin. I would wake up during the night with itchy face and scratching.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Love CeraVe products so I was excited to try. I really like this moisturizer. I got it as a sample and ended up buying the full size version because I really like how well it moisturized my skin. It is definitely THICK but it's great for a wintertime moisturizer to help my skin from drying out and flaking as a result of retinol use.,3
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Product was dried up and half gone! Kind of waxy! Will not repurchase!,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Product was dried up and half gone! Kind of waxy! Will not repurchase!,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Ive been using this for about two months now and i've definitely noticed a difference in my skin!! I was having problems with dry patches and dull skin and this cream saved me! Although it is small for the price, would appreciate more product for how pricey it is",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Too thick for me. Made my face breakout. I got little bumps on my face and on my neck. I was surprised because this line is known for sensitive skin.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Love love love, it competes with more highend products. Basically part of my holy grail now. For the price it really is worth it",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I used this mousturizer consitently until it was gone. No noticeable changes in my skin and my skin didn't feel any different. I would just rate this as an average night cream. Not bad but not great.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I tried this based on recommendations from TikTok and it is great! It's thick but my morning skin is totally hydrated and smooth.,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Love it!,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,My skin is THE best judge for harsh chemicals. And it loved this product! Its CLEAN!! no fragrances and no harsh chemicals! Perfect for sensitive and dry skin.,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"After giving up on expensive night moisturizers due to the cost, my skin developed mature age-related eczema. It took me a while to fogure out that's what it was as I had never had eczema before. I tried a few daily moisturizers, but it would not budge. After 2 days of using geneous applications of this product a few times a day, my eczema is gone! I love the viscosity - it's thick, glides on easily, and is emmolient. When I wake in the morning my skin still feels soft and hydrated. The results, reasonable price, and lack of scent make it a winner for me!",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,At first glance this moisturizer looks like putty but it glides on so smooth and does not leave your face feeling oily at all.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I have had terrible cystic acne since I was a teenager and am on some pretty drying topical gels but this is a life saver! My BFF recommended this to me and I am sk glad she did. It hydrates so well and immediately makes my face feel so smooth and soft. Also- I will put little dots of it on my pimples and they literally have almost disappeared by the morning. It's truly a miracle in a jar!,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I love this stuff it is the best!,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"received this container, not even close to as full as the product used to be. for the price, u should at least get the full 1.7 oz. I took photos of what I received..not using this night cream again going forward. cerave already increased prices, but this is on another level.",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I've been using this for a couple of weeks after having to replace my previous HG moisturizer due to a formula change. I use this at night only, and it's very balmy feeling but with no greasy residue. I use it under my eyes as well. Great improvement in how my skin looks in the mornings and I can visibly see a difference in my forehead wrinkles.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I have combination skin that's oily on my forehead but is super dry and flaky around my lips and on my chin. I like to use this for my chin and around my eyes, which are two driest places. I have tried so many moisturizers before and they would all leave my skin dry still after using. This never fails to hydrate my dry areas. I used to have problems with my chin flaking and peeling, but not anymore thanks to this. So if you have that problem I 100% recommend this. It's the only product I've kept in my skin care routine to use at night. If you don't have really dry problem areas on your skin then this might be a bit too heavy for you and I would go for a lighter moisturizer. Also I have acne prone skin and this doesn't bother that too much for me",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Just wasn't what I was looking for. I want a thick heavy moisturizer that makes me feel super hydrated and I don't get that from this. It hasnt done anything amazing for me but I don't hate it.,4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,I am acne prone and sensitive to a lot of products/brands and I needed something thick and moisturizing for my night routine but didn't want anything too greasy. This worked great and did not cause me to break out AT ALL! only downfall is the small container and little product that comes inside for the price. Other than that I love it.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Great for anti aging and moisture. Can feel that it seals the skin with moisture. Perfect for mid to late 20's or older when skin starts producing less oil on its own. I'm super sensitive to products and fragrance causing breakouts but this does NOT break me out :),1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I just started a skincare regime for my sensitive, extra dry skin. I have incorporated this product and have noticed a huge difference in my skin immediately. Will absolutely repurchase.",3
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Winter is hardest on my lips as I have combo skin year round. This cream on my lips is the best to keep them soft and moisturized after I exfoliate them.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Looked like a great product at first and maybe it would be for dry skin, but not for my combination skin type. It makes my face super greasy even with the smallest amount applied. Not to mention it's winter and I normally need a bit more hydration during this time.",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I have sensitive aging, semi oily skin. This product has moisturized my skin but is not greasy, it spreads easily, there is no fragrance and is a good price.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Worst face cream I have ever used. It's unscented and smells so bad!! Pulling and tugging on my face while trying to spread this very thick, DRY cream. Tossed it after using it one time. I use Cerave face wash and moisturizing cream and love them both.",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I think the results of this product are subtle, which is to be expected from a simple night cream! I love it. I only wish that it was a little less thick/easier to apply.",2
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"29 with dry skin. I utilize this cream, followed by roseseed oil every other night. Its thick enough to hydrate my skin, and after using it for several weeks now has not caused any breakouts. Love CeraVe products for my naturally sensitive, dry skin",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I love this night cream. Ive been using it for about a year and it leaves my skin hydrated & glowy but not greasy. The only ""con"" is that it doesn't come in a bigger container so Im repurchasing more than Id like to.",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I was very hesitant about the price when I bought this. However, I will say it is 100% worth the money. My skins not only feels better and hydrated it also looks better! Highly highly recommend this product.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,Its perfect ! Helps me a lot with my dry skin ! Love it !,1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,My dermatologist recommended this for my skin. I bought it and it is wonderful.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,So I tried this product at night time and work up with my pores feeling so clogged and noticed little bumps on my face . I noticed when I first applied to my face it instantly got red. I'm gonna return it.,5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I have a very acne prone, combination skin type. Though I loved this cream in the sense it's super moisturizing - it left me with huge closed comedones all over my forehead. After I stopped using they have slowly started to shrink and go away. I think this product is good if you have a less acne prone skin type. I love other Cera Ve products - this one was just too thick and pore clogging for my skin.",4.4
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"Word of advice…if u find something that work, stick to it! Being a product junkie I decide to give this a try and now I'm breaking out. But doesn't mean it's a bad product. And I wanted this product to work being in the market for a night cream.",5
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"As a Cerave Long-time lover, this cream just gives my skin extra moisture and wonderful for the night! No irritation, just good skin!",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,"I tried this for a few weeks and had to stop. I found that the product left me with lumpy textured skin with milia all over my forehead and cheeks. If you have thin and very dry milia prone skin, this isn't the product for this skin type. Have not found a single product from this brand other than the SA cleanser that I can use.",1
CeraVe,"Skin Renewing Night Cream, Face Moisturizer for All Skin Types",$23.99,No so hydrating for my normal to dry skin. I have 1 month using it.,1
